# LAMMPS data file written by OVITO Basic 3.9.2

3880 atoms
4 atom types

0.0 33.591 xlo xhi
0.0 33.591 ylo yhi
0.0 33.591 zlo zhi

Masses

1 1.00794  # H
2 12.0107  # C
3 14.0067  # N
4 15.9994  # O

Atoms  # atomic

742 2 -5.487 3.806 23.36
743 2 -5.583 4.111 24.88
744 2 -4.507 5.074 25.175
745 2 -4.636 5.772 26.455
746 2 -4.879 4.812 27.66
747 2 -4.579 5.489 28.995
748 3 -5.389 6.68 29.126
749 2 -5.222 7.639 30.121
750 4 -4.231 7.534 30.904
751 1 -8.778 -0.887 20.748
752 1 -8.889 -0.604 19.086
753 1 -10.746 1.172 19.408
754 1 -10.717 0.847 21.164
755 1 -8.246 1.726 19.631
756 1 -9.403 2.848 20.329
757 1 -7.859 0.752 21.853
758 1 -9.133 1.787 22.542
759 1 -6.463 1.817 23.39
760 1 -4.516 3.453 23.0
761 1 -5.769 4.78 22.949
762 1 -6.577 4.493 25.132
763 1 -5.381 3.18 25.418
764 1 -4.546 5.858 24.413
765 1 -3.528 4.588 25.127
766 1 -5.503 6.437 26.423
767 1 -3.715 6.333 26.643
768 1 -4.26 3.91 27.663
769 1 -5.929 4.52 27.564
770 1 -4.837 4.742 29.751
771 1 -3.54 5.813 29.113
772 1 -6.177 6.79 28.489
773 2 -6.143 8.802 30.355
774 1 -6.673 9.026 29.424
775 1 -6.801 8.629 31.211
776 1 -5.613 9.697 30.695
777 2 -7.02 15.076 20.115
778 1 -7.059 15.826 19.32
779 1 -6.574 15.536 21.002
780 1 -6.28 14.32 19.837
781 2 -8.384 14.387 20.429
782 2 -9.075 13.747 19.207
783 2 -10.365 13.006 19.603
784 2 -10.992 12.394 18.292
785 2 -12.275 11.703 18.386
786 4 -13.226 12.15 17.777
787 3 -12.495 10.789 19.431
788 2 -13.858 10.436 19.905
789 2 -14.226 9.07 19.335
790 2 -15.661 8.607 19.573
791 2 -16.016 7.286 18.77
792 2 -17.444 6.891 19.083
793 2 -17.79 5.537 18.422
794 3 -17.806 5.422 16.884
795 2 -17.34 4.37 16.137
796 4 -16.621 3.574 16.638
797 1 -8.227 13.625 21.199
798 1 -9.065 15.168 20.78
799 1 -9.158 14.389 18.325
800 1 -8.384 12.938 18.954
801 1 -10.1 12.195 20.288
802 1 -11.006 13.761 20.068
803 1 -10.267 11.677 17.896
804 1 -11.109 13.128 17.489
805 1 -11.724 10.343 19.925
806 1 -13.829 10.355 20.995
807 1 -14.561 11.219 19.604
808 1 -13.96 9.101 18.275
809 1 -13.651 8.25 19.777
810 1 -16.364 9.367 19.219
811 1 -15.819 8.448 20.644
812 1 -15.316 6.467 18.96
813 1 -15.839 7.585 17.733
814 1 -18.236 7.586 18.792
815 1 -17.602 6.831 20.164
816 1 -17.005 4.812 18.653
817 1 -18.697 5.083 18.831
818 1 -18.48 6.042 16.436
819 2 -17.897 4.167 14.698
820 2 -17.45 2.873 14.002
821 2 -18.178 2.671 12.665
822 2 -17.839 3.681 11.528
823 2 -16.374 4.056 11.33
824 4 -15.873 5.082 11.962
825 3 -15.475 3.2 10.656
826 2 -14.026 3.386 10.696
827 2 -13.339 2.737 9.456
828 2 -11.849 2.592 9.674
829 2 -11.278 2.04 8.434
830 2 -9.875 1.375 8.672
831 2 -9.458 0.247 7.77
832 3 -8.892 0.812 6.541
833 2 -8.485 0.055 5.486
834 4 -8.439 -1.182 5.581
835 1 -18.973 4.36 14.673
836 1 -17.548 5.048 14.152
837 1 -16.38 2.883 13.772
838 1 -17.567 2.016 14.672
839 1 -17.811 1.733 12.237
840 1 -19.263 2.677 12.802
841 1 -18.367 4.617 11.734
842 1 -18.256 3.213 10.631
843 1 -15.797 2.237 10.748
844 1 -13.871 4.469 10.683
845 1 -13.636 3.062 11.665
846 1 -13.832 1.778 9.268
847 1 -13.593 3.34 8.58
848 1 -11.686 2.022 10.593
849 1 -11.395 3.558 9.915
850 1 -11.068 2.845 7.723
851 1 -11.993 1.309 8.045
852 1 -9.898 0.932 9.673
853 1 -9.166 2.208 8.678
854 1 -8.754 -0.46 8.217
855 1 -10.324 -0.323 7.421
856 1 -8.768 1.822 6.474
857 2 -8.149 0.79 4.175
858 2 -9.043 0.327 3.042
859 2 -10.561 0.43 3.377
860 2 -11.467 -0.175 2.301
861 2 -12.949 -0.127 2.661
862 4 -13.7 -1.109 2.47
863 3 -13.474 0.982 3.249
864 2 -14.826 1.066 3.852
865 2 -14.844 0.563 5.263
866 2 -16.259 0.52 5.968
867 2 -16.113 0.557 7.487
868 2 -17.402 0.629 8.328
869 2 -18.137 1.9 7.967
870 3 -17.266 3.021 7.821
871 2 -17.713 4.323 7.869
872 4 -18.901 4.542 8.062
873 1 -8.33 1.865 4.27
874 1 -7.082 0.729 3.945
875 1 -8.882 1.005 2.199
876 1 -8.779 -0.722 2.884
877 1 -10.701 -0.155 4.291
878 1 -10.798 1.487 3.525
879 1 -11.171 -1.228 2.295
880 1 -11.277 0.22 1.298
881 1 -12.812 1.675 3.594
882 1 -15.093 2.127 3.867
883 1 -15.644 0.579 3.313
884 1 -14.397 -0.435 5.276
885 1 -14.122 1.104 5.883
886 1 -16.723 -0.444 5.741
887 1 -16.899 1.265 5.487
888 1 -15.439 1.374 7.759
889 1 -15.602 -0.377 7.739
890 1 -17.286 0.579 9.414
891 1 -18.067 -0.199 8.066
892 1 -18.761 1.65 7.104
893 1 -18.832 2.15 8.774
894 1 -16.321 2.821 7.495
895 2 -16.723 5.436 7.74
896 2 -17.376 6.585 6.912
897 2 -16.204 7.604 6.597
898 2 -16.771 8.831 5.889
899 2 -15.731 9.958 5.708
900 4 -14.565 9.698 5.912
901 3 -16.141 11.213 5.344
902 2 -15.274 12.32 5.532
903 2 -15.989 13.529 4.841
904 2 -14.977 14.642 4.597
905 2 -15.412 15.627 3.481
906 2 -16.66 16.397 3.949
907 2 -17.149 17.291 2.956
908 3 -17.9 16.618 1.945
909 2 -17.38 16.115 0.737
910 4 -16.404 16.585 0.132
911 1 -16.434 5.822 8.721
912 1 -15.876 4.998 7.204
913 1 -17.909 6.225 6.028
914 1 -18.148 7.062 7.523
915 1 -15.804 7.881 7.577
916 1 -15.452 7.041 6.038
917 1 -17.484 9.278 6.589
918 1 -17.282 8.549 4.964
919 1 -17.143 11.349 5.471
920 1 -15.073 12.506 6.591
921 1 -14.347 12.125 4.985
922 1 -16.349 13.193 3.864
923 1 -16.866 13.877 5.395
924 1 -14.013 14.232 4.283
925 1 -14.699 15.124 5.539
926 1 -15.573 15.201 2.486
927 1 -14.604 16.363 3.444
928 1 -16.353 16.971 4.828
929 1 -17.453 15.739 4.315
930 1 -17.816 18.053 3.37
931 1 -16.32 17.763 2.42
932 1 -18.729 16.153 2.314
933 2 -18.204 15.051 0.096
934 2 -17.359 13.788 -0.246
935 2 -18.147 12.561 -0.781
936 2 -18.973 12.908 -2.04
937 2 -19.993 11.822 -2.382
938 4 -20.951 11.698 -1.598
939 3 -19.621 10.84 -3.211
940 2 -20.384 9.672 -3.499
941 2 -19.947 9.004 -4.831
942 2 -20.921 7.887 -5.172
943 2 -20.808 7.42 -6.634
944 2 -19.589 6.52 -6.805
945 2 -19.316 6.441 -8.32
946 3 -18.174 5.608 -8.613
947 2 -17.441 5.743 -9.788
948 4 -17.526 6.758 -10.435
949 1 -19.102 14.832 0.681
950 1 -18.521 15.296 -0.922
951 1 -16.546 14.04 -0.935
952 1 -16.811 13.395 0.615
953 1 -17.508 11.734 -1.102
954 1 -18.778 12.178 0.027
955 1 -18.333 12.976 -2.924
956 1 -19.543 13.822 -1.849
957 1 -18.698 10.95 -3.63
958 1 -20.331 9.013 -2.627
959 1 -21.405 9.997 -3.719
960 1 -19.873 9.737 -5.64
961 1 -18.931 8.618 -4.707
962 1 -21.916 8.326 -5.055
963 1 -20.766 6.99 -4.565
964 1 -20.727 8.248 -7.344
965 1 -21.666 6.828 -6.967
966 1 -19.791 5.5 -6.464
967 1 -18.701 6.925 -6.309
968 1 -20.246 6.004 -8.696
969 1 -19.23 7.407 -8.825
970 1 -18.032 4.752 -8.078
971 2 -16.312 4.729 -10.03
972 2 -16.213 4.217 -11.448
973 2 -17.385 3.588 -12.103
974 2 -17.898 2.415 -11.377
975 2 -19.006 2.632 -10.265
976 4 -19.833 3.489 -10.353
977 3 -18.821 1.803 -9.154
978 2 -19.641 1.994 -7.938
979 2 -21.172 1.78 -8.218
980 2 -21.466 0.366 -8.835
981 2 -22.74 0.263 -9.619
982 2 -22.695 1.058 -10.887
983 2 -21.976 0.404 -12.078
984 3 -22.373 0.975 -13.354
985 2 -21.926 2.222 -13.805
986 4 -21.177 2.926 -13.11
987 1 -15.391 5.234 -9.724
988 1 -16.489 3.873 -9.373
989 1 -15.98 5.072 -12.089
990 1 -15.441 3.443 -11.402
991 1 -18.162 4.322 -12.339
992 1 -17.038 3.313 -13.103
993 1 -17.032 1.929 -10.919
994 1 -18.258 1.712 -12.134
995 1 -18.063 1.121 -9.126
996 1 -19.331 1.292 -7.158
997 1 -19.433 2.963 -7.475
998 1 -21.772 1.897 -7.311
999 1 -21.536 2.566 -8.886
1000 1 -21.484 -0.275 -7.949
1001 1 -20.66 -0.003 -9.475
1002 1 -23.552 0.683 -9.017
1003 1 -22.983 -0.759 -9.923
1004 1 -22.292 2.062 -10.726
1005 1 -23.761 1.074 -11.13
1006 1 -20.901 0.603 -12.044
1007 1 -22.119 -0.68 -12.02
1008 1 -23.012 0.433 -13.935
1009 2 -22.254 2.734 -15.218
1010 2 -20.962 3.107 -16.012
1011 2 -20.145 1.927 -16.446
1012 2 -19.075 1.419 -15.408
1013 2 -18.191 0.262 -15.946
1014 4 -18.546 -0.913 -15.885
1015 3 -16.969 0.492 -16.584
1016 2 -15.867 -0.371 -16.886
1017 2 -15.34 -0.931 -15.582
1018 2 -14.902 0.115 -14.602
1019 2 -14.481 -0.509 -13.235
1020 2 -13.791 0.49 -12.301
1021 2 -13.197 -0.082 -10.957
1022 3 -12.555 0.883 -10.075
1023 2 -13.201 1.809 -9.252
1024 4 -14.418 1.865 -9.3
1025 1 -22.852 1.954 -15.699
1026 1 -22.765 3.696 -15.118
1027 1 -21.303 3.621 -16.916
1028 1 -20.272 3.792 -15.512
1029 1 -20.786 1.092 -16.744
1030 1 -19.574 2.195 -17.34
1031 1 -19.566 1.129 -14.475
1032 1 -18.425 2.272 -15.191
1033 1 -16.798 1.495 -16.641
1034 1 -16.037 -1.095 -17.688
1035 1 -14.991 0.179 -17.243
1036 1 -16.161 -1.444 -15.072
1037 1 -14.465 -1.549 -15.804
1038 1 -15.73 0.796 -14.385
1039 1 -14.103 0.735 -15.018
1040 1 -13.837 -1.383 -13.37
1041 1 -15.397 -0.79 -12.708
1042 1 -14.495 1.282 -12.031
1043 1 -12.909 0.913 -12.79
1044 1 -13.96 -0.582 -10.354
1045 1 -12.408 -0.803 -11.193
1046 1 -11.549 0.779 -9.946
1047 2 -12.518 2.695 -8.235
1048 2 -12.354 4.094 -8.885
1049 2 -11.207 4.192 -9.859
1050 2 -10.888 5.639 -10.339
1051 2 -11.766 5.894 -11.588
1052 4 -12.848 6.347 -11.303
1053 3 -11.437 5.481 -12.829
1054 2 -12.212 5.735 -14.06
1055 2 -12.269 4.447 -14.792
1056 2 -12.919 4.663 -16.184
1057 2 -12.323 5.726 -17.098
1058 2 -12.936 5.734 -18.507
1059 2 -14.304 6.425 -18.606
1060 3 -14.315 7.843 -18.104
1061 2 -15.213 8.794 -18.579
1062 4 -16.113 8.471 -19.314
1063 1 -13.186 2.805 -7.375
1064 1 -11.579 2.282 -7.857
1065 1 -13.296 4.424 -9.333
1066 1 -11.952 4.768 -8.123
1067 1 -10.319 3.808 -9.348
1068 1 -11.44 3.624 -10.764
1069 1 -9.843 5.699 -10.658
1070 1 -11.093 6.424 -9.605
1071 1 -10.522 5.043 -12.932
1072 1 -13.23 6.021 -13.781
1073 1 -11.68 6.531 -14.589
1074 1 -11.316 3.917 -14.882
1075 1 -12.939 3.71 -14.34
1076 1 -13.93 5.071 -16.091
1077 1 -13.008 3.689 -16.674
1078 1 -11.296 5.441 -17.347
1079 1 -12.308 6.744 -16.699
1080 1 -13.027 4.694 -18.834
1081 1 -12.334 6.294 -19.23
1082 1 -14.645 6.427 -19.645
1083 1 -15.071 5.887 -18.04
1084 1 -13.797 8.052 -17.251
1085 2 -15.219 10.198 -18.004
1086 2 -14.57 10.998 -19.225
1087 2 -13.271 10.493 -19.837
1088 2 -12.134 10.596 -18.817
1089 2 -10.788 10.086 -19.395
1090 4 -9.717 10.578 -19.019
1091 3 -10.857 9.093 -20.365
1092 2 -9.65 8.496 -20.936
1093 2 -9.988 7.27 -21.783
1094 2 -10.383 7.658 -23.232
1095 2 -11.153 6.5 -23.848
1096 2 -11.625 7.078 -25.182
1097 2 -12.283 5.994 -26.032
1098 3 -12.632 6.365 -27.339
1099 2 -13.11 5.589 -28.35
1100 4 -13.12 4.358 -28.285
1101 1 -16.218 10.622 -17.867
1102 1 -14.722 10.3 -17.035
1103 1 -15.327 11.055 -20.012
1104 1 -14.42 12.003 -18.819
1105 1 -13.431 9.456 -20.146
1106 1 -13.064 11.082 -20.736
1107 1 -12.37 9.951 -17.966
1108 1 -12.062 11.647 -18.522
1109 1 -11.811 8.794 -20.569
1110 1 -9.052 9.19 -21.534
1111 1 -9.079 8.105 -20.089
1112 1 -9.129 6.593 -21.747
1113 1 -10.796 6.671 -21.353
1114 1 -9.502 7.94 -23.816
1115 1 -10.993 8.552 -23.08
1116 1 -12.053 6.274 -23.269
1117 1 -10.49 5.635 -23.942
1118 1 -10.861 7.552 -25.805
1119 1 -12.358 7.874 -25.018
1120 1 -11.668 5.091 -26.096
1121 1 -13.184 5.844 -25.43
1122 1 -12.713 7.371 -27.48
1123 2 -13.655 6.356 -29.597
1124 2 -14.493 5.523 -30.517
1125 2 -15.911 5.45 -29.886
1126 2 -16.863 4.542 -30.637
1127 2 -18.154 4.453 -29.851
1128 4 -18.305 3.398 -29.155
1129 3 -19.133 5.441 -29.931
1130 2 -20.464 5.301 -29.367
1131 2 -21.324 4.247 -30.181
1132 2 -22.803 4.412 -29.904
1133 2 -23.674 3.523 -30.68
1134 2 -25.105 3.346 -30.282
1135 2 -25.959 4.568 -30.379
1136 3 -27.322 4.135 -30.169
1137 2 -28.37 5.037 -30.176
1138 4 -28.251 6.22 -30.393
1139 1 -14.249 7.242 -29.354
1140 1 -12.803 6.685 -30.198
1141 1 -14.609 5.997 -31.496
1142 1 -14.155 4.492 -30.659
1143 1 -15.955 5.045 -28.871
1144 1 -16.332 6.458 -29.82
1145 1 -16.471 3.551 -30.885
1146 1 -17.114 4.911 -31.635
1147 1 -18.997 6.016 -30.762
1148 1 -20.471 4.986 -28.319
1149 1 -21.009 6.248 -29.424
1150 1 -21.193 4.245 -31.267
1151 1 -20.97 3.281 -29.809
1152 1 -23.121 5.435 -30.123
1153 1 -22.955 4.241 -28.834
1154 1 -23.213 2.531 -30.69
1155 1 -23.67 3.765 -31.747
1156 1 -25.154 3.075 -29.223
1157 1 -25.51 2.568 -30.936
1158 1 -25.525 5.268 -29.659
1159 1 -25.771 4.992 -31.369
1160 1 -27.584 3.152 -30.23
1161 2 -29.783 4.468 -29.996
1162 1 -29.941 3.493 -30.465
1163 1 -30.123 4.405 -28.959
1164 1 -30.48 5.183 -30.444
1165 2 -13.043 16.214 21.504
1166 1 -13.782 16.967 21.792
1167 1 -12.071 16.692 21.655
1168 1 -13.196 15.98 20.446
1169 2 -13.202 14.992 22.377
1170 2 -12.827 15.294 23.873
1171 2 -13.304 14.135 24.667
1172 2 -13.103 14.347 26.214
1173 2 -14.02 13.462 27.099
1174 4 -14.704 12.603 26.57
1175 3 -14.114 13.752 28.448
1176 2 -14.955 13.012 29.394
1177 2 -14.41 13.207 30.836
1178 2 -12.975 12.558 30.981
1179 2 -13.112 11.094 30.843
1180 2 -11.952 10.33 31.555
1181 2 -11.99 8.835 31.422
1182 3 -10.809 8.233 32.003
1183 2 -10.56 7.997 33.39
1184 4 -11.504 8.067 34.113
1185 1 -14.263 14.729 22.326
1186 1 -12.591 14.222 21.899
1187 1 -11.762 15.465 24.054
1188 1 -13.318 16.185 24.275
1189 1 -14.359 13.963 24.436
1190 1 -12.677 13.296 24.352
1191 1 -13.315 15.377 26.517
1192 1 -12.062 14.111 26.452
1193 1 -13.57 14.551 28.772
1194 1 -16.001 13.318 29.299
1195 1 -14.855 11.929 29.27
1196 1 -14.307 14.251 31.147
1197 1 -15.156 12.693 31.449
1198 1 -12.497 12.745 31.947
1199 1 -12.31 12.973 30.217
1200 1 -13.164 10.844 29.779
1201 1 -13.997 10.804 31.417
1202 1 -11.969 10.478 32.638
1203 1 -10.965 10.661 31.221
1204 1 -12.891 8.426 31.888
1205 1 -12.004 8.462 30.394
1206 1 -10.082 8.059 31.31
1207 2 -9.097 7.964 33.921
1208 2 -8.642 9.231 34.705
1209 2 -8.374 10.382 33.696
1210 2 -7.902 11.695 34.412
1211 2 -7.821 12.841 33.379
1212 4 -8.485 13.872 33.551
1213 3 -6.994 12.643 32.306
1214 2 -6.884 13.58 31.203
1215 2 -7.246 12.737 29.918
1216 2 -8.702 12.354 29.911
1217 2 -9.062 11.737 28.542
1218 2 -10.553 11.824 28.036
1219 2 -10.566 11.517 26.556
1220 3 -11.858 11.069 26.097
1221 2 -12.14 9.947 25.391
1222 4 -11.228 9.28 24.934
1223 1 -8.921 7.103 34.572
1224 1 -8.392 7.757 33.11
1225 1 -9.443 9.529 35.387
1226 1 -7.743 9.038 35.299
1227 1 -7.622 9.992 33.003
1228 1 -9.311 10.569 33.163
1229 1 -6.915 11.421 34.797
1230 1 -8.612 11.967 35.199
1231 1 -6.385 11.825 32.325
1232 1 -7.567 14.429 31.304
1233 1 -5.878 14.006 31.152
1234 1 -6.978 13.323 29.034
1235 1 -6.712 11.782 29.897
1236 1 -9.283 13.261 30.104
1237 1 -8.942 11.625 30.691
1238 1 -8.694 10.708 28.483
1239 1 -8.457 12.374 27.891
1240 1 -11.047 12.788 28.19
1241 1 -11.152 11.151 28.656
1242 1 -10.333 12.4 25.954
1243 1 -9.73 10.859 26.302
1244 1 -12.666 11.602 26.415
1245 2 -13.613 9.604 25.011
1246 2 -14.062 8.348 25.751
1247 2 -15.567 8.133 25.732
1248 2 -16.551 9.035 26.559
1249 2 -16.161 8.998 28.076
1250 4 -16.507 9.951 28.831
1251 3 -15.596 7.822 28.631
1252 2 -15.525 7.416 30.061
1253 2 -14.938 5.997 30.219
1254 2 -15.808 5.02 29.382
1255 2 -15.15 4.545 28.145
1256 2 -16.057 3.553 27.334
1257 2 -15.815 2.14 27.83
1258 3 -16.247 1.145 26.817
1259 2 -16.907 -0.086 27.054
1260 4 -17.115 -0.529 28.177
1261 1 -14.317 10.342 25.407
1262 1 -13.67 9.525 23.922
1263 1 -13.554 7.507 25.271
1264 1 -13.745 8.429 26.795
1265 1 -15.872 8.15 24.681
1266 1 -15.725 7.125 26.126
1267 1 -17.549 8.624 26.378
1268 1 -16.592 10.078 26.234
1269 1 -15.392 7.098 27.944
1270 1 -14.865 8.079 30.627
1271 1 -16.543 7.481 30.456
1272 1 -13.949 6.051 29.754
1273 1 -14.866 5.708 31.272
1274 1 -16.757 5.522 29.174
1275 1 -15.948 4.089 29.94
1276 1 -14.217 4.109 28.515
1277 1 -14.855 5.404 27.534
1278 1 -15.783 3.562 26.274
1279 1 -17.08 3.876 27.545
1280 1 -14.78 1.889 28.08
1281 1 -16.41 1.997 28.736
1282 1 -16.259 1.45 25.844
1283 2 -17.222 -0.944 25.817
1284 2 -16.128 -2.053 25.622
1285 2 -16.527 -3.095 24.692
1286 2 -15.355 -4.01 24.312
1287 2 -15.862 -5.056 23.308
1288 4 -16.237 -6.127 23.803
1289 3 -16.195 -4.774 22.003
1290 2 -17.411 -5.313 21.28
1291 2 -18.56 -4.31 21.549
1292 2 -19.968 -4.859 20.974
1293 2 -20.92 -3.722 20.742
1294 2 -22.214 -4.145 20.154
1295 2 -22.987 -3.028 19.353
1296 3 -22.465 -2.814 17.997
1297 2 -22.352 -1.594 17.39
1298 4 -22.842 -0.605 17.867
1299 1 -18.21 -1.401 25.927
1300 1 -17.319 -0.331 24.917
1301 1 -15.246 -1.541 25.225
1302 1 -15.822 -2.484 26.58
1303 1 -17.407 -3.665 25.007
1304 1 -16.894 -2.552 23.817
1305 1 -14.809 -4.461 25.145
1306 1 -14.615 -3.353 23.844
1307 1 -15.994 -3.798 21.789
1308 1 -17.133 -5.496 20.238
1309 1 -17.696 -6.296 21.666
1310 1 -18.818 -4.171 22.603
1311 1 -18.291 -3.378 21.044
1312 1 -20.387 -5.59 21.671
1313 1 -19.878 -5.34 19.995
1314 1 -20.423 -3.034 20.052
1315 1 -21.073 -3.248 21.716
1316 1 -22.904 -4.49 20.929
1317 1 -22.036 -4.92 19.403
1318 1 -24.036 -3.314 19.236
1319 1 -22.972 -2.127 19.973
1320 1 -21.887 -3.525 17.55
1321 2 -21.982 -1.687 15.917
1322 2 -23.001 -1.029 14.931
1323 2 -22.527 -1.167 13.468
1324 2 -22.631 -2.605 12.863
1325 2 -21.98 -2.652 11.444
1326 4 -21.712 -1.647 10.866
1327 3 -21.626 -3.817 10.797
1328 2 -20.888 -3.986 9.542
1329 2 -19.389 -4.189 9.891
1330 2 -18.667 -2.857 10.335
1331 2 -17.158 -3.132 10.576
1332 2 -16.381 -1.853 11.085
1333 2 -16.909 -1.178 12.333
1334 3 -16.962 -2.156 13.337
1335 2 -18.017 -2.349 14.155
1336 4 -19.089 -1.816 14.086
1337 1 -21.037 -1.191 15.679
1338 1 -21.758 -2.751 15.797
1339 1 -23.947 -1.561 15.074
1340 1 -23.099 0.013 15.25
1341 1 -23.067 -0.425 12.873
1342 1 -21.501 -0.8 13.567
1343 1 -23.701 -2.816 12.781
1344 1 -22.097 -3.31 13.507
1345 1 -21.778 -4.713 11.26
1346 1 -21.284 -4.759 8.876
1347 1 -20.903 -3.056 8.966
1348 1 -19.323 -5.025 10.593
1349 1 -19.063 -4.564 8.917
1350 1 -19.176 -2.45 11.214
1351 1 -18.724 -2.076 9.571
1352 1 -16.74 -3.359 9.591
1353 1 -17.075 -3.982 11.26
1354 1 -16.43 -1.195 10.213
1355 1 -15.344 -2.121 11.307
1356 1 -16.253 -0.36 12.647
1357 1 -17.921 -0.796 12.175
1358 1 -16.159 -2.766 13.485
1359 2 -17.905 -3.304 15.4
1360 2 -18.64 -4.637 15.154
1361 2 -18.482 -5.486 16.407
1362 2 -18.952 -6.944 16.207
1363 2 -18.16 -7.633 15.172
1364 4 -18.714 -8.022 14.227
1365 3 -16.835 -7.674 15.298
1366 2 -15.967 -8.361 14.327
1367 2 -14.636 -8.799 14.956
1368 2 -13.8 -9.597 13.946
1369 2 -12.427 -9.951 14.553
1370 2 -11.67 -10.931 13.571
1371 2 -12.263 -12.325 13.47
1372 3 -11.526 -13.131 12.432
1373 2 -11.931 -14.422 12.027
1374 4 -12.91 -14.984 12.549
1375 1 -16.844 -3.453 15.623
1376 1 -18.383 -2.899 16.297
1377 1 -19.715 -4.655 14.952
1378 1 -18.103 -5.114 14.329
1379 1 -17.44 -5.527 16.736
1380 1 -19.041 -5.12 17.273
1381 1 -20.012 -6.95 15.937
1382 1 -18.795 -7.404 17.187
1383 1 -16.441 -7.329 16.173
1384 1 -16.495 -9.163 13.802
1385 1 -15.798 -7.67 13.496
1386 1 -14.032 -7.911 15.164
1387 1 -14.788 -9.328 15.902
1388 1 -13.628 -9.04 13.021
1389 1 -14.427 -10.449 13.667
1390 1 -12.586 -10.465 15.505
1391 1 -11.895 -9.005 14.688
1392 1 -10.669 -11.045 13.998
1393 1 -11.635 -10.543 12.549
1394 1 -12.29 -12.836 14.437
1395 1 -13.302 -12.322 13.128
1396 1 -10.643 -12.848 12.007
1397 2 -11.0 -15.349 11.205
1398 2 -10.08 -14.691 10.192
1399 2 -10.831 -14.083 9.065
1400 2 -9.801 -13.474 8.071
1401 2 -10.267 -12.332 7.192
1402 4 -11.314 -11.698 7.318
1403 3 -9.562 -12.212 6.052
1404 2 -9.603 -11.131 5.065
1405 2 -9.034 -9.799 5.575
1406 2 -8.594 -8.791 4.503
1407 2 -9.588 -7.592 4.471
1408 2 -9.575 -6.69 5.773
1409 2 -8.199 -6.036 6.029
1410 3 -7.785 -5.062 4.995
1411 2 -6.808 -5.144 4.022
1412 4 -6.26 -6.24 3.787
1413 1 -10.329 -15.898 11.873
1414 1 -11.517 -16.15 10.668
1415 1 -9.422 -13.994 10.721
1416 1 -9.45 -15.485 9.782
1417 1 -11.485 -14.816 8.583
1418 1 -11.48 -13.34 9.538
1419 1 -9.446 -14.244 7.379
1420 1 -9.011 -13.036 8.687
1421 1 -8.719 -12.779 5.972
1422 1 -9.161 -11.542 4.153
1423 1 -10.64 -10.987 4.75
1424 1 -9.814 -9.331 6.183
1425 1 -8.183 -9.982 6.237
1426 1 -8.538 -9.329 3.552
1427 1 -7.601 -8.345 4.617
1428 1 -10.613 -7.968 4.405
1429 1 -9.321 -6.97 3.612
1430 1 -9.887 -7.282 6.639
1431 1 -10.316 -5.887 5.724
1432 1 -8.357 -5.515 6.978
1433 1 -7.353 -6.716 6.163
1434 1 -8.127 -4.124 5.202
1435 2 -6.251 -3.955 3.251
1436 2 -6.705 -4.013 1.75
1437 2 -8.233 -3.853 1.65
1438 2 -8.721 -3.6 0.177
1439 2 -10.179 -3.418 -0.081
1440 4 -10.457 -2.597 -0.989
1441 3 -11.108 -4.194 0.677
1442 2 -12.518 -4.158 0.618
1443 2 -13.144 -5.4 1.185
1444 2 -12.834 -5.553 2.771
1445 2 -13.754 -6.574 3.51
1446 2 -13.373 -7.92 2.953
1447 2 -13.658 -8.902 4.15
1448 3 -13.932 -10.297 3.735
1449 2 -13.085 -11.05 2.923
1450 4 -11.902 -10.745 2.676
1451 1 -6.489 -3.033 3.789
1452 1 -5.157 -3.983 3.257
1453 1 -6.213 -3.294 1.089
1454 1 -6.487 -5.005 1.343
1455 1 -8.594 -4.834 1.971
1456 1 -8.676 -3.103 2.311
1457 1 -8.193 -4.315 -0.461
1458 1 -8.196 -2.686 -0.114
1459 1 -10.691 -4.904 1.278
1460 1 -12.979 -3.314 1.139
1461 1 -12.862 -4.07 -0.416
1462 1 -14.232 -5.366 1.075
1463 1 -12.735 -6.271 0.664
1464 1 -12.914 -4.566 3.236
1465 1 -11.797 -5.842 2.964
1466 1 -14.786 -6.267 3.322
1467 1 -13.646 -6.535 4.598
1468 1 -12.355 -8.068 2.58
1469 1 -14.099 -8.078 2.15
1470 1 -12.787 -9.005 4.804
1471 1 -14.489 -8.532 4.757
1472 1 -14.917 -10.543 3.646
1473 2 -13.756 -12.093 2.052
1474 2 -12.902 -12.515 0.828
1475 2 -12.973 -11.619 -0.396
1476 2 -12.073 -12.033 -1.535
1477 2 -11.998 -11.104 -2.735
1478 4 -12.4 -9.931 -2.601
1479 3 -11.633 -11.642 -3.957
1480 2 -11.742 -10.934 -5.259
1481 2 -13.037 -11.407 -6.02
1482 2 -14.242 -10.401 -5.854
1483 2 -15.596 -11.099 -6.002
1484 2 -16.086 -11.927 -4.784
1485 2 -16.649 -11.079 -3.623
1486 3 -16.966 -12.062 -2.561
1487 2 -18.14 -12.834 -2.557
1488 4 -19.135 -12.569 -3.291
1489 1 -13.866 -12.964 2.704
1490 1 -14.75 -11.72 1.79
1491 1 -11.853 -12.743 1.04
1492 1 -13.301 -13.425 0.372
1493 1 -14.017 -11.657 -0.722
1494 1 -12.746 -10.576 -0.158
1495 1 -12.284 -13.067 -1.823
1496 1 -11.045 -12.089 -1.164
1497 1 -11.123 -12.523 -3.894
